Timestamp,GSR RAW,GSR Resistance CAL,GSR Conductance CAL
120.1609964,17960.0,219.2249580302183,4.5615244221516
120.16290755,,,
120.1638987,,,
120.164860675,,,
120.1668138,,,
120.16780495,,,
120.168,,,
120.168766925,,,
120.1688089,17959.0,219.4705882352941,4.556419190565531
120.17072005,,,
120.1717112,,,
120.172673175,,,
120.1746263,,,
120.17561745,,,
120.176579425,,,
120.1766214,17958.0,219.71676948962423,4.551313958979464
120.17853255,,,
120.1795237,,,
120.180485675,,,
120.1824388,,,
120.18342995,,,
120.184391925,,,
120.1844339,17959.0,219.4705882352941,4.556419190565531
120.18634505,,,
120.1873362,,,
120.188,,,
120.188298175,,,
120.1902513,,,
120.19124245,,,
120.192204425,,,
120.1922464,17959.0,219.4705882352941,4.556419190565531
120.19415755,,,
120.1951487,,,
120.196110675,,,
120.1980638,,,
120.19905495,,,
120.200016925,,,
120.2000589,17959.0,219.4705882352941,4.556419190565531
120.20197005,,,
120.2029612,,,
120.203923175,,,
120.2058763,,,
120.20686745,,,
120.207829425,,,
120.2078714,17958.0,219.71676948962423,4.551313958979464
120.208,,,
120.20978255,,,
120.2107737,,,
120.211735675,,,
120.2136888,,,
120.21467995,,,
120.215641925,,,
120.2156839,17958.0,219.71676948962423,4.551313958979464
120.21759505,,,
120.2185862,,,
120.219548175,,,
120.2215013,,,
120.22249245,,,
120.223454425,,,
120.2234964,17960.0,219.2249580302183,4.5615244221516
120.22540755,,,
120.2263987,,,
120.227360675,,,
120.228,,,
120.2293138,,,
120.23030495,,,
120.231266925,,,
120.2313089,17959.0,219.4705882352941,4.556419190565531
120.23322005,,,
120.2342112,,,
120.235173175,,,
120.2371263,,,
120.23811745,,,
120.239079425,,,
120.2391214,17958.0,219.71676948962423,4.551313958979464
120.24103255,,,
120.2420237,,,
120.242985675,,,
120.2449388,,,
120.24592995,,,
120.246891925,,,
120.2469339,17959.0,219.4705882352941,4.556419190565531
120.248,,,
120.24884505,,,
120.2498362,,,
120.250798175,,,
120.2527513,,,
120.25374245,,,
120.254704425,,,
120.2547464,17959.0,219.4705882352941,4.556419190565531
120.25665755,,,
120.2576487,,,
120.258610675,,,
120.2605638,,,
120.26155495,,,
120.262516925,,,
120.2625589,17959.0,219.4705882352941,4.556419190565531
120.26447005,,,
120.2654612,,,
120.266423175,,,
120.267,,,
120.2683763,,,
120.26936745,,,
120.270329425,,,
120.2703714,17958.0,219.71676948962423,4.551313958979464
120.27228255,,,
120.2732737,,,
120.274235675,,,
120.2761888,,,
120.27717995,,,
120.278141925,,,
120.2781839,17960.0,219.2249580302183,4.5615244221516
120.28009505,,,
120.2810862,,,
120.282048175,,,
120.2840013,,,
120.28499245,,,
120.285954425,,,
120.2859964,17960.0,219.2249580302183,4.5615244221516
120.287,,,
120.28790755,,,
120.2888987,,,
120.289860675,,,
120.2918138,,,
120.29280495,,,
120.293766925,,,
120.2938089,17959.0,219.4705882352941,4.556419190565531
120.29572005,,,
120.2967112,,,
120.297673175,,,
120.2996263,,,
120.30061745,,,
120.301579425,,,
120.3016214,17959.0,219.4705882352941,4.556419190565531
120.30353255,,,
120.3045237,,,
120.305485675,,,
120.307,,,
120.3074388,,,
120.30842995,,,
120.309391925,,,
120.3094339,17958.0,219.71676948962423,4.551313958979464
120.31134505,,,
120.3123362,,,
120.313298175,,,
120.3152513,,,
120.31624245,,,
120.317204425,,,
120.3172464,17959.0,219.4705882352941,4.556419190565531
120.31915755,,,
120.3201487,,,
120.321110675,,,
120.3230638,,,
120.32405495,,,
120.325016925,,,
120.3250589,17959.0,219.4705882352941,4.556419190565531
120.32697005,,,
120.327,,,
120.3279612,,,
120.328923175,,,
120.3308763,,,
120.33186745,,,
120.332829425,,,
120.3328714,17959.0,219.4705882352941,4.556419190565531
120.33478255,,,
120.3357737,,,
120.336735675,,,
120.3386888,,,
120.33967995,,,
120.340641925,,,
120.3406839,17959.0,219.4705882352941,4.556419190565531
120.34259505,,,
120.3435862,,,
120.344548175,,,
120.3465013,,,
120.347,,,
120.34749245,,,
120.348454425,,,
120.3484964,17959.0,219.4705882352941,4.556419190565531
120.35040755,,,
120.3513987,,,
120.352360675,,,
120.3543138,,,
120.35530495,,,
120.356266925,,,
120.3563089,17959.0,219.4705882352941,4.556419190565531
120.35822005,,,
120.3592112,,,
120.360173175,,,
120.3621263,,,
120.36311745,,,
120.364079425,,,
120.3641214,17959.0,219.4705882352941,4.556419190565531
120.36603255,,,
120.367,,,
120.3670237,,,
120.367985675,,,
120.3699388,,,
120.37092995,,,
120.371891925,,,
120.3719339,17958.0,219.71676948962423,4.551313958979464
120.37384505,,,
120.3748362,,,
120.375798175,,,
120.3777513,,,
120.37874245,,,
120.379704425,,,
120.3797464,17960.0,219.2249580302183,4.5615244221516
120.38165755,,,
120.3826487,,,
120.383610675,,,
120.3855638,,,
120.38655495,,,
120.387,,,
120.387516925,,,
120.3875589,17959.0,219.4705882352941,4.556419190565531
120.38947005,,,
120.3904612,,,
120.391423175,,,
120.3933763,,,
120.39436745,,,
120.395329425,,,
120.3953714,17958.0,219.71676948962423,4.551313958979464
120.39728255,,,
120.3982737,,,
120.399235675,,,
120.4011888,,,
120.40217995,,,
120.403141925,,,
120.4031839,17959.0,219.4705882352941,4.556419190565531
120.40509505,,,
120.4060862,,,
120.407,,,
120.407048175,,,
120.4090013,,,
120.40999245,,,
120.410954425,,,
120.4109964,17959.0,219.4705882352941,4.556419190565531
120.41290755,,,
120.4138987,,,
120.414860675,,,
120.4168138,,,
120.41780495,,,
120.418766925,,,
120.4188089,17959.0,219.4705882352941,4.556419190565531
120.42072005,,,
120.4217112,,,
120.422673175,,,
120.4246263,,,
120.42561745,,,
120.426579425,,,
120.4266214,17958.0,219.71676948962423,4.551313958979464
120.427,,,
120.42853255,,,
120.4295237,,,
120.430485675,,,
120.4324388,,,
120.43342995,,,
120.434391925,,,
120.4344339,17959.0,219.4705882352941,4.556419190565531
120.43634505,,,
120.4373362,,,
120.438298175,,,
120.4402513,,,
120.44124245,,,
120.442204425,,,
120.4422464,17959.0,219.4705882352941,4.556419190565531
120.44415755,,,
120.4451487,,,
120.446110675,,,
120.447,,,
120.4480638,,,
120.44905495,,,
120.450016925,,,
120.4500589,17959.0,219.4705882352941,4.556419190565531
120.45197005,,,
120.4529612,,,
120.453923175,,,
120.4558763,,,
120.45686745,,,
120.457829425,,,
120.4578714,17959.0,219.4705882352941,4.556419190565531
120.45978255,,,
120.4607737,,,
120.461735675,,,
120.4636888,,,
120.46467995,,,
120.465641925,,,
120.4656839,17958.0,219.71676948962423,4.551313958979464
120.467,,,
120.46759505,,,
120.4685862,,,
120.469548175,,,
120.4715013,,,
120.47249245,,,
120.473454425,,,
120.4734964,17959.0,219.4705882352941,4.556419190565531
120.47540755,,,
120.4763987,,,
120.477360675,,,
120.4793138,,,
120.48030495,,,
120.481266925,,,
120.4813089,17959.0,219.4705882352941,4.556419190565531
120.48322005,,,
120.4842112,,,
120.485173175,,,
120.487,,,
120.4871263,,,
120.48811745,,,
120.489079425,,,
120.4891214,17958.0,219.71676948962423,4.551313958979464
120.49103255,,,
120.4920237,,,
120.492985675,,,
120.4949388,,,
120.49592995,,,
120.496891925,,,
120.4969339,17958.0,219.71676948962423,4.551313958979464
120.49884505,,,
120.4998362,,,
120.500798175,,,
120.5027513,,,
120.50374245,,,
120.504704425,,,
120.5047464,17960.0,219.2249580302183,4.5615244221516
120.50665755,,,
120.507,,,
120.5076487,,,
120.508610675,,,
120.5105638,,,
120.51155495,,,
120.512516925,,,
120.5125589,17958.0,219.71676948962423,4.551313958979464
120.51447005,,,
120.5154612,,,
120.516423175,,,
120.5183763,,,
120.51936745,,,
120.520329425,,,
120.5203714,17958.0,219.71676948962423,4.551313958979464
120.52228255,,,
120.5232737,,,
120.524235675,,,
120.5261888,,,
120.527,,,
120.52717995,,,
120.528141925,,,
120.5281839,17958.0,219.71676948962423,4.551313958979464
120.53009505,,,
120.5310862,,,
120.532048175,,,
120.5340013,,,
120.53499245,,,
120.535954425,,,
120.5359964,17959.0,219.4705882352941,4.556419190565531
120.53790755,,,
120.5388987,,,
120.539860675,,,
120.5418138,,,
120.54280495,,,
120.543766925,,,
120.5438089,17959.0,219.4705882352941,4.556419190565531
120.54572005,,,
120.5467112,,,
120.547,,,
120.547673175,,,
120.5496263,,,
120.55061745,,,
120.551579425,,,
120.5516214,17958.0,219.71676948962423,4.551313958979464
120.55353255,,,
120.5545237,,,
120.555485675,,,
120.5574388,,,
120.55842995,,,
120.559391925,,,
120.5594339,17959.0,219.4705882352941,4.556419190565531
120.56134505,,,
120.5623362,,,
120.563298175,,,
120.5652513,,,
120.56624245,,,
120.567,,,
120.567204425,,,
120.5672464,17959.0,219.4705882352941,4.556419190565531
120.56915755,,,
120.5701487,,,
120.571110675,,,
120.5730638,,,
120.57405495,,,
120.575016925,,,
120.5750589,17958.0,219.71676948962423,4.551313958979464
120.57697005,,,
120.5779612,,,
120.578923175,,,
120.5808763,,,
120.58186745,,,
120.582829425,,,
120.5828714,17958.0,219.71676948962423,4.551313958979464
120.58478255,,,
120.5857737,,,
120.586735675,,,
120.587,,,
120.5886888,,,
120.58967995,,,
120.590641925,,,
120.5906839,17960.0,219.2249580302183,4.5615244221516
120.59259505,,,
120.5935862,,,
120.594548175,,,
120.5965013,,,
120.59749245,,,
120.598454425,,,
120.5984964,17959.0,219.4705882352941,4.556419190565531
120.60040755,,,
120.6013987,,,
120.602360675,,,
120.6043138,,,
120.60530495,,,
120.606266925,,,
120.6063089,17958.0,219.71676948962423,4.551313958979464
120.607,,,
120.60822005,,,
120.6092112,,,
120.610173175,,,
120.6121263,,,
120.61311745,,,
120.614079425,,,
120.6141214,17958.0,219.71676948962423,4.551313958979464
120.61603255,,,
120.6170237,,,
120.617985675,,,
120.6199388,,,
120.62092995,,,
120.621891925,,,
120.6219339,17959.0,219.4705882352941,4.556419190565531
120.62384505,,,
120.6248362,,,
120.625798175,,,
120.627,,,
120.6277513,,,
120.62874245,,,
120.629704425,,,
120.6297464,17959.0,219.4705882352941,4.556419190565531
120.63165755,,,
120.6326487,,,
120.633610675,,,
120.6355638,,,
120.63655495,,,
120.637516925,,,
120.6375589,17959.0,219.4705882352941,4.556419190565531
120.63947005,,,
120.6404612,,,
120.641423175,,,
120.6433763,,,
120.64436745,,,
120.645329425,,,
120.6453714,17958.0,219.71676948962423,4.551313958979464
120.647,,,
120.64728255,,,
120.6482737,,,
120.649235675,,,
120.6511888,,,
120.65217995,,,
120.653141925,,,
120.6531839,17958.0,219.71676948962423,4.551313958979464
120.65509505,,,
120.6560862,,,
120.657048175,,,
120.6590013,,,
120.65999245,,,
120.660954425,,,
120.6609964,17959.0,219.4705882352941,4.556419190565531
120.66290755,,,
120.6638987,,,
120.664860675,,,
120.6668138,,,
120.667,,,
120.66780495,,,
120.668766925,,,
120.6688089,17959.0,219.4705882352941,4.556419190565531
120.67072005,,,
120.6717112,,,
120.672673175,,,
120.6746263,,,
120.67561745,,,
120.676579425,,,
120.6766214,17959.0,219.4705882352941,4.556419190565531
120.67853255,,,
120.6795237,,,
120.680485675,,,
120.6824388,,,
120.68342995,,,
120.684391925,,,
120.6844339,17958.0,219.71676948962423,4.551313958979464
120.68634505,,,
120.687,,,
120.6873362,,,
120.688298175,,,
120.6902513,,,
120.69124245,,,
120.692204425,,,
120.6922464,17959.0,219.4705882352941,4.556419190565531
120.69415755,,,
120.6951487,,,
120.696110675,,,
120.6980638,,,
120.69905495,,,
120.700016925,,,
120.7000589,17959.0,219.4705882352941,4.556419190565531
120.70197005,,,
120.7029612,,,
120.703923175,,,
120.7058763,,,
120.70686745,,,
120.707,,,
120.707829425,,,
120.7078714,17958.0,219.71676948962423,4.551313958979464
120.70978255,,,
120.7107737,,,
120.711735675,,,
120.7136888,,,
120.71467995,,,
120.715641925,,,
120.7156839,17958.0,219.71676948962423,4.551313958979464
120.71759505,,,
120.7185862,,,
120.719548175,,,
120.7215013,,,
120.72249245,,,
120.723454425,,,
120.7234964,17959.0,219.4705882352941,4.556419190565531
120.72540755,,,
120.7263987,,,
120.727,,,
120.727360675,,,
120.7293138,,,
120.73030495,,,
120.731266925,,,
120.7313089,17958.0,219.71676948962423,4.551313958979464
120.73322005,,,
120.7342112,,,
120.735173175,,,
120.7371263,,,
120.73811745,,,
120.739079425,,,
120.7391214,17958.0,219.71676948962423,4.551313958979464
120.74103255,,,
120.7420237,,,
120.742985675,,,
120.7449388,,,
120.74592995,,,
120.746891925,,,
120.7469339,17959.0,219.4705882352941,4.556419190565531
120.747,,,
120.74884505,,,
120.7498362,,,
120.750798175,,,
120.7527513,,,
120.75374245,,,
120.754704425,,,
120.7547464,17959.0,219.4705882352941,4.556419190565531
120.75665755,,,
120.7576487,,,
120.758610675,,,
120.7605638,,,
120.76155495,,,
120.762516925,,,
120.7625589,17959.0,219.4705882352941,4.556419190565531
120.76447005,,,
120.7654612,,,
120.766423175,,,
120.767,,,
120.7683763,,,
120.76936745,,,
120.770329425,,,
120.7703714,17959.0,219.4705882352941,4.556419190565531
120.77228255,,,
120.7732737,,,
120.774235675,,,
120.7761888,,,
120.77717995,,,
120.778141925,,,
120.7781839,17958.0,219.71676948962423,4.551313958979464
120.78009505,,,
120.7810862,,,
120.782048175,,,
120.7840013,,,
120.78499245,,,
120.785954425,,,
120.7859964,17959.0,219.4705882352941,4.556419190565531
120.787,,,
120.78790755,,,
120.7888987,,,
120.789860675,,,
120.7918138,,,
120.79280495,,,
120.793766925,,,
120.7938089,17959.0,219.4705882352941,4.556419190565531
120.79572005,,,
120.7967112,,,
120.797673175,,,
120.7996263,,,
120.80061745,,,
120.801579425,,,
120.8016214,17958.0,219.71676948962423,4.551313958979464
120.80353255,,,
120.8045237,,,
120.805485675,,,
120.807,,,
120.8074388,,,
120.80842995,,,
120.809391925,,,
120.8094339,17958.0,219.71676948962423,4.551313958979464
120.81134505,,,
120.8123362,,,
120.813298175,,,
120.8152513,,,
120.81624245,,,
120.817204425,,,
120.8172464,17959.0,219.4705882352941,4.556419190565531
120.81915755,,,
120.8201487,,,
120.821110675,,,
120.8230638,,,
120.82405495,,,
120.825016925,,,
120.8250589,17958.0,219.71676948962423,4.551313958979464
120.82697005,,,
120.827,,,
120.8279612,,,
120.828923175,,,
120.8308763,,,
120.83186745,,,
120.832829425,,,
120.8328714,17958.0,219.71676948962423,4.551313958979464
120.83478255,,,
120.8357737,,,
120.836735675,,,
120.8386888,,,
120.83967995,,,
120.840641925,,,
120.8406839,17958.0,219.71676948962423,4.551313958979464
120.84259505,,,
120.8435862,,,
120.844548175,,,
120.8465013,,,
120.847,,,
120.84749245,,,
120.848454425,,,
120.8484964,17959.0,219.4705882352941,4.556419190565531
120.85040755,,,
120.8513987,,,
120.852360675,,,
120.8543138,,,
120.85530495,,,
120.856266925,,,
120.8563089,17958.0,219.71676948962423,4.551313958979464
120.85822005,,,
120.8592112,,,
120.860173175,,,
120.8621263,,,
120.86311745,,,
120.864079425,,,
120.8641214,17958.0,219.71676948962423,4.551313958979464
120.86603255,,,
120.867,,,
120.8670237,,,
120.867985675,,,
120.8699388,,,
120.87092995,,,
120.871891925,,,
120.8719339,17958.0,219.71676948962423,4.551313958979464
120.87384505,,,
120.8748362,,,
120.875798175,,,
120.8777513,,,
120.87874245,,,
120.879704425,,,
120.8797464,17958.0,219.71676948962423,4.551313958979464
120.88165755,,,
120.8826487,,,
120.883610675,,,
120.8855638,,,
120.88655495,,,
120.887,,,
120.887516925,,,
120.8875589,17959.0,219.4705882352941,4.556419190565531
120.88947005,,,
120.8904612,,,
120.891423175,,,
120.8933763,,,
120.89436745,,,
120.895329425,,,
120.8953714,17959.0,219.4705882352941,4.556419190565531
120.89728255,,,
120.8982737,,,
120.899235675,,,
120.9011888,,,
120.90217995,,,
120.903141925,,,
120.9031839,17958.0,219.71676948962423,4.551313958979464
120.90509505,,,
120.9060862,,,
120.907,,,
120.907048175,,,
120.9090013,,,
120.90999245,,,
120.910954425,,,
120.9109964,17959.0,219.4705882352941,4.556419190565531
120.91290755,,,
120.9138987,,,
120.914860675,,,
120.9168138,,,
120.91780495,,,
120.918766925,,,
120.9188089,17958.0,219.71676948962423,4.551313958979464
120.92072005,,,
120.9217112,,,
120.922673175,,,
120.9246263,,,
120.92561745,,,
120.926579425,,,
120.9266214,17959.0,219.4705882352941,4.556419190565531
120.927,,,
120.92853255,,,
120.9295237,,,
120.930485675,,,
120.9324388,,,
120.93342995,,,
120.934391925,,,
120.9344339,17958.0,219.71676948962423,4.551313958979464
120.93634505,,,
120.9373362,,,
120.938298175,,,
120.9402513,,,
120.94124245,,,
120.942204425,,,
120.9422464,17959.0,219.4705882352941,4.556419190565531
120.94415755,,,
120.9451487,,,
120.946110675,,,
120.947,,,
120.9480638,,,
120.94905495,,,
120.950016925,,,
120.9500589,17958.0,219.71676948962423,4.551313958979464
120.95197005,,,
120.9529612,,,
120.953923175,,,
120.9558763,,,
120.95686745,,,
120.957829425,,,
120.9578714,17958.0,219.71676948962423,4.551313958979464
120.95978255,,,
120.9607737,,,
120.961735675,,,
120.9636888,,,
120.96467995,,,
120.965641925,,,
120.9656839,17958.0,219.71676948962423,4.551313958979464
120.967,,,
120.96759505,,,
120.9685862,,,
120.969548175,,,
120.9715013,,,
120.97249245,,,
120.973454425,,,
120.9734964,17960.0,219.2249580302183,4.5615244221516
120.97540755,,,
120.9763987,,,
120.977360675,,,
120.9793138,,,
120.98030495,,,
120.981266925,,,
120.9813089,17958.0,219.71676948962423,4.551313958979464
120.98322005,,,
120.9842112,,,
120.985173175,,,
120.987,,,
120.9871263,,,
120.98811745,,,
120.989079425,,,
120.9891214,17958.0,219.71676948962423,4.551313958979464
120.99103255,,,
120.9920237,,,
120.992985675,,,
120.9949388,,,
120.99592995,,,
120.996891925,,,
120.9969339,17958.0,219.71676948962423,4.551313958979464
120.99884505,,,
120.9998362,,,
121.000798175,,,
121.0027513,,,
121.00374245,,,
121.004704425,,,
121.0047464,17959.0,219.4705882352941,4.556419190565531
121.00665755,,,
121.007,,,
121.0076487,,,
121.008610675,,,
121.0105638,,,
121.01155495,,,
121.012516925,,,
121.0125589,17959.0,219.4705882352941,4.556419190565531
121.01447005,,,
121.0154612,,,
121.016423175,,,
121.0183763,,,
121.01936745,,,
121.020329425,,,
121.0203714,17958.0,219.71676948962423,4.551313958979464
121.02228255,,,
121.0232737,,,
121.024235675,,,
121.0261888,,,
121.027,,,
121.02717995,,,
121.028141925,,,
121.0281839,17958.0,219.71676948962423,4.551313958979464
121.03009505,,,
121.0310862,,,
121.032048175,,,
121.0340013,,,
121.03499245,,,
121.035954425,,,
121.0359964,17959.0,219.4705882352941,4.556419190565531
121.03790755,,,
121.0388987,,,
121.039860675,,,
121.0418138,,,
121.04280495,,,
121.043766925,,,
121.0438089,17959.0,219.4705882352941,4.556419190565531
121.04572005,,,
121.0467112,,,
121.047,,,
121.04710490000001,,,
121.047673175,,,
121.0496263,,,
121.05061745,,,
121.051579425,,,
121.0516214,17958.0,219.71676948962423,4.551313958979464
121.05353255,,,
121.0545237,,,
121.055485675,,,
121.0574388,,,
121.05842995,,,
121.059391925,,,
121.0594339,17958.0,219.71676948962423,4.551313958979464
121.06134505,,,
121.0623362,,,
121.063298175,,,
121.0652513,,,
121.06624245,,,
121.067,,,
121.067204425,,,
121.0672464,17958.0,219.71676948962423,4.551313958979464
121.06915755,,,
121.0701487,,,
121.071110675,,,
121.0730638,,,
121.07405495,,,
121.075016925,,,
121.0750589,17958.0,219.71676948962423,4.551313958979464
121.07697005,,,
121.0779612,,,
121.078923175,,,
121.0808763,,,
121.08186745,,,
121.082829425,,,
121.0828714,17958.0,219.71676948962423,4.551313958979464
121.08478255,,,
121.0857737,,,
121.086735675,,,
121.087,,,
121.0886888,,,
121.08967995,,,
121.090641925,,,
121.0906839,17959.0,219.4705882352941,4.556419190565531
121.09259505,,,
121.0935862,,,
121.094548175,,,
121.0965013,,,
121.09749245,,,
121.098454425,,,
121.0984964,17959.0,219.4705882352941,4.556419190565531
121.10040755,,,
121.1013987,,,
121.102360675,,,
121.1043138,,,
121.10530495,,,
121.106266925,,,
121.1063089,17958.0,219.71676948962423,4.551313958979464
121.107,,,
121.10822005,,,
121.1092112,,,
121.110173175,,,
121.1121263,,,
121.11311745,,,
121.114079425,,,
121.1141214,17959.0,219.4705882352941,4.556419190565531
121.11603255,,,
121.1170237,,,
121.117985675,,,
121.1199388,,,
121.12092995,,,
121.121891925,,,
121.1219339,17958.0,219.71676948962423,4.551313958979464
121.12384505,,,
121.1248362,,,
121.125798175,,,
121.127,,,
121.1277513,,,
121.12874245,,,
121.129704425,,,
121.1297464,17959.0,219.4705882352941,4.556419190565531
121.13165755,,,
121.1326487,,,
121.133610675,,,
121.1355638,,,
121.13655495,,,
121.137516925,,,
121.1375589,17958.0,219.71676948962423,4.551313958979464
121.13947005,,,
121.1404612,,,
121.141423175,,,
121.1433763,,,
121.14436745,,,
121.145329425,,,
121.1453714,17959.0,219.4705882352941,4.556419190565531
121.147,,,
121.14728255,,,
121.1482737,,,
121.149235675,,,
121.1511888,,,
121.15217995,,,
121.153141925,,,
121.1531839,17958.0,219.71676948962423,4.551313958979464
121.15509505,,,
121.1560862,,,
121.157048175,,,
121.1590013,,,
121.15999245,,,
121.160954425,,,
121.1609964,17959.0,219.4705882352941,4.556419190565531
121.16290755,,,
121.1638987,,,
121.164860675,,,
121.1668138,,,
121.167,,,
121.16780495,,,
121.168766925,,,
121.1688089,17959.0,219.4705882352941,4.556419190565531
121.17072005,,,
121.1717112,,,
121.172673175,,,
121.1746263,,,
121.17561745,,,
121.176579425,,,
121.1766214,17958.0,219.71676948962423,4.551313958979464
121.17853255,,,
121.1795237,,,
121.180485675,,,
121.1824388,,,
121.18342995,,,
121.184391925,,,
121.1844339,17959.0,219.4705882352941,4.556419190565531
121.18634505,,,
121.187,,,
121.1873362,,,
121.188298175,,,
121.1902513,,,
121.19124245,,,
121.192204425,,,
121.1922464,17959.0,219.4705882352941,4.556419190565531
121.19415755,,,
121.1951487,,,
121.196110675,,,
121.1980638,,,
121.19905495,,,
121.200016925,,,
121.2000589,17958.0,219.71676948962423,4.551313958979464
121.20197005,,,
121.2029612,,,
121.203923175,,,
121.2058763,,,
121.20686745,,,
121.207,,,
121.207829425,,,
121.2078714,17959.0,219.4705882352941,4.556419190565531
121.20978255,,,
121.2107737,,,
121.211735675,,,
121.2136888,,,
121.21467995,,,
121.215641925,,,
121.2156839,17957.0,219.96350364963507,4.546208727393396
121.21759505,,,
121.2185862,,,
121.219548175,,,
121.2215013,,,
121.22249245,,,
121.223454425,,,
121.2234964,17959.0,219.4705882352941,4.556419190565531
121.22540755,,,
121.2263987,,,
121.227,,,
121.227360675,,,
121.2293138,,,
121.23030495,,,
121.231266925,,,
121.2313089,17959.0,219.4705882352941,4.556419190565531
121.23322005,,,
121.2342112,,,
121.235173175,,,
121.2371263,,,
121.23811745,,,
121.239079425,,,
121.2391214,17958.0,219.71676948962423,4.551313958979464
121.24103255,,,
121.2420237,,,
121.242985675,,,
121.2449388,,,
121.24592995,,,
121.246891925,,,
121.2469339,17958.0,219.71676948962423,4.551313958979464
121.247,,,
121.24884505,,,
121.2498362,,,
121.250798175,,,
121.2527513,,,
121.25374245,,,
121.254704425,,,
121.2547464,17959.0,219.4705882352941,4.556419190565531
121.25665755,,,
121.2576487,,,
121.258610675,,,
121.2605638,,,
121.26155495,,,
121.262516925,,,
121.2625589,17959.0,219.4705882352941,4.556419190565531
121.26447005,,,
121.2654612,,,
121.266423175,,,
121.267,,,
121.2683763,,,
121.26936745,,,
121.270329425,,,
121.2703714,17959.0,219.4705882352941,4.556419190565531
121.27228255,,,
121.2732737,,,
121.274235675,,,
121.2761888,,,
121.27717995,,,
121.278141925,,,
121.2781839,17959.0,219.4705882352941,4.556419190565531
121.28009505,,,
121.2810862,,,
121.282048175,,,
121.2840013,,,
121.28499245,,,
121.285954425,,,
121.2859964,17959.0,219.4705882352941,4.556419190565531
121.287,,,
121.28790755,,,
121.2888987,,,
121.289860675,,,
121.2918138,,,
121.29280495,,,
121.293766925,,,
121.2938089,17958.0,219.71676948962423,4.551313958979464
121.29572005,,,
121.2967112,,,
121.297673175,,,
121.2996263,,,
121.30061745,,,
121.301579425,,,
121.3016214,17959.0,219.4705882352941,4.556419190565531
121.30353255,,,
121.3045237,,,
121.305485675,,,
121.307,,,
121.3074388,,,
