Timestamp,GSR RAW,GSR Resistance CAL,GSR Conductance CAL,GSR RAW.1,GSR Resistance CAL.1,GSR Conductance CAL.1
119.9988372,,,,,,
119.999883825,,,,,,
120.0009222,35313.0,366.4429530201343,2.728937728937729,,,
120.00183695,,,,,,
120.00192059999999,,,,18321.0,156.13989637305696,6.4045130247220845
120.00274345,,,,,,
120.003790075,,,,,,
120.0057432,,,,,,
120.0066497,,,,,,
120.007696325,,,,,,
120.008,,,,,,
120.0087347,35313.0,366.4429530201343,2.728937728937729,,,
120.00964945,,,,,,
120.00973309999999,,,,18323.0,155.89136490250695,6.414723487894219
120.01055595,,,,,,
120.011602575,,,,,,
120.0124881,,,,,,
120.0135557,,,,,,
120.0144622,,,,,,
120.015508825,,,,,,
120.0165472,35313.0,366.4429530201343,2.728937728937729,,,
120.01746195,,,,,,
120.01754559999999,,,,18322.0,156.01553166069294,6.4096182563081525
120.01836845,,,,,,
120.019415075,,,,,,
120.0213682,,,,,,
120.0222747,,,,,,
120.0230311,,,,,,
120.0230311,,,,,,
120.0230311,,,,,,
120.0230311,,,,,,
120.0230311,,,,,,
120.0230311,,,,,,
120.0230311,,,,,,
120.0230311,,,,,,
120.0230311,,,,,,
120.0230311,,,,,,
120.023321325,,,,,,
120.02402839999999,,,,,,
120.0243597,35312.0,366.63980660757454,2.727472527472528,,,
120.02527445,,,,,,
120.02535809999999,,,,18322.0,156.01553166069294,6.4096182563081525
120.02618095,,,,,,
120.027227575,,,,,,
120.028,,,,,,
120.0291807,,,,,,
120.0300872,,,,,,
120.031133825,,,,,,
120.0321722,35314.0,366.2463107056615,2.7304029304029305,,,
120.03308695,,,,,,
120.03317059999999,,,,18321.0,156.13989637305696,6.4045130247220845
120.03399345,,,,,,
120.035040075,,,,,,
120.0369932,,,,,,
120.0378997,,,,,,
120.038946325,,,,,,
120.0399847,35312.0,366.63980660757454,2.727472527472528,,,
120.04089945,,,,,,
120.04098309999999,,,,18321.0,156.13989637305696,6.4045130247220845
120.04180595,,,,,,
120.042852575,,,,,,
120.0448057,,,,,,
120.0457122,,,,,,
120.046758825,,,,,,
120.0477972,35312.0,366.63980660757454,2.727472527472528,,,
120.048,,,,,,
120.04871195,,,,,,
120.04879559999999,,,,18322.0,156.01553166069294,6.4096182563081525
120.04961845,,,,,,
120.050665075,,,,,,
120.0526182,,,,,,
120.0535247,,,,,,
120.054571325,,,,,,
120.0556097,35312.0,366.63980660757454,2.727472527472528,,,
120.05652445,,,,,,
120.05660809999999,,,,18322.0,156.01553166069294,6.4096182563081525
120.05743095,,,,,,
120.058477575,,,,,,
120.0604307,,,,,,
120.0613372,,,,,,
120.062383825,,,,,,
120.0634222,35313.0,366.4429530201343,2.728937728937729,,,
120.06433695,,,,,,
120.06442059999999,,,,18321.0,156.13989637305696,6.4045130247220845
120.06524345,,,,,,
120.066290075,,,,,,
120.068,,,,,,
120.0682432,,,,,,
120.0691497,,,,,,
120.070196325,,,,,,
120.0712347,35312.0,366.63980660757454,2.727472527472528,,,
120.07214945,,,,,,
120.07223309999999,,,,18322.0,156.01553166069294,6.4096182563081525
120.07305595,,,,,,
120.074102575,,,,,,
120.0760557,,,,,,
120.0769622,,,,,,
120.078008825,,,,,,
120.0790472,35313.0,366.4429530201343,2.728937728937729,,,
120.07996195,,,,,,
120.08004559999999,,,,18321.0,156.13989637305696,6.4045130247220845
120.08086845,,,,,,
120.081915075,,,,,,
120.0838682,,,,,,
120.0847747,,,,,,
120.085821325,,,,,,
120.0868597,35312.0,366.63980660757454,2.727472527472528,,,
120.08777445,,,,,,
120.08785809999999,,,,18321.0,156.13989637305696,6.4045130247220845
120.088,,,,,,
120.08868095,,,,,,
120.089727575,,,,,,
120.0916807,,,,,,
120.0925872,,,,,,
120.093633825,,,,,,
120.0946722,35313.0,366.4429530201343,2.728937728937729,,,
120.09558695,,,,,,
120.09567059999999,,,,18322.0,156.01553166069294,6.4096182563081525
120.09649345,,,,,,
120.097540075,,,,,,
120.0994932,,,,,,
120.1003997,,,,,,
120.101446325,,,,,,
120.1024847,35313.0,366.4429530201343,2.728937728937729,,,
120.10339945,,,,,,
120.10348309999999,,,,18321.0,156.13989637305696,6.4045130247220845
120.10430595,,,,,,
120.105352575,,,,,,
120.1073057,,,,,,
120.108,,,,,,
120.1082122,,,,,,
120.10880130000001,,,,,,
120.109258825,,,,,,
120.1102972,35312.0,366.63980660757454,2.727472527472528,,,
120.11121195,,,,,,
120.11129559999999,,,,18322.0,156.01553166069294,6.4096182563081525
120.11211845,,,,,,
120.113165075,,,,,,
120.1151182,,,,,,
120.1160247,,,,,,
120.117071325,,,,,,
120.1181097,35312.0,366.63980660757454,2.727472527472528,,,
120.11902445,,,,,,
120.11910809999999,,,,18322.0,156.01553166069294,6.4096182563081525
120.11993095,,,,,,
120.120977575,,,,,,
120.1229307,,,,,,
120.1238372,,,,,,
120.124883825,,,,,,
120.1259222,35313.0,366.4429530201343,2.728937728937729,,,
120.12683695,,,,,,
120.12692059999999,,,,18322.0,156.01553166069294,6.4096182563081525
120.12774345,,,,,,
120.128,,,,,,
120.128790075,,,,,,
120.1307432,,,,,,
120.1316497,,,,,,
120.132696325,,,,,,
120.1337347,35312.0,366.63980660757454,2.727472527472528,,,
120.13464945,,,,,,
120.13473309999999,,,,18321.0,156.13989637305696,6.4045130247220845
120.13555595,,,,,,
120.136602575,,,,,,
120.1385557,,,,,,
120.1394622,,,,,,
120.140508825,,,,,,
120.1415472,35313.0,366.4429530201343,2.728937728937729,,,
120.14246195,,,,,,
120.14254559999999,,,,18322.0,156.01553166069294,6.4096182563081525
120.14336845,,,,,,
120.144415075,,,,,,
120.1463682,,,,,,
120.1472747,,,,,,
120.148,,,,,,
120.148321325,,,,,,
120.1493597,35312.0,366.63980660757454,2.727472527472528,,,
120.15027445,,,,,,
120.15035809999999,,,,18321.0,156.13989637305696,6.4045130247220845
120.15118095,,,,,,
120.152227575,,,,,,
120.1541807,,,,,,
120.1550872,,,,,,
120.156133825,,,,,,
120.1571722,35313.0,366.4429530201343,2.728937728937729,,,
120.15808695,,,,,,
120.15817059999999,,,,18321.0,156.13989637305696,6.4045130247220845
