Timestamp,ECG LL-RA RAW,ECG LL-RA CAL,ECG LA-RA RAW,ECG LA-RA CAL,ECG Vx-RL RAW,ECG Vx-RL CAL
313.1257571,-31856.0,-2.2975066062815914,102798.0,7.4139591948937404,-165652.0,-11.947092049967294
313.127710225,-31098.0,-2.242838411669541,103348.0,7.453626090720426,-165597.0,-11.943125360384627
313.1287484,,,,,,
313.12966335,-30734.0,-2.2165861387951544,103701.0,7.47908502567828,-165127.0,-11.909228194860006
313.1297457,,,,,,
313.131616475,-30371.0,-2.1904059875495414,103901.0,7.493509351433438,-164693.0,-11.877927407971312
313.1335696,-29520.0,-2.129030481461344,104309.0,7.522934975973961,-163600.0,-11.799098467719372
313.135522725,-29010.0,-2.0922484507856907,104966.0,7.570318886079656,-163362.0,-11.781933520070734
313.136,,,,,,
313.1365609,,,,,,
313.13747585,-28292.0,-2.0404651213246727,105555.0,7.6127985254285955,-162969.0,-11.753589719961848
313.1375582,,,,,,
313.139428975,-27516.0,-1.98449873739466,105684.0,7.622102215540673,-162171.0,-11.696036660198768
313.1413821,-27131.0,-1.95673191031598,105908.0,7.638257460386452,-161535.0,-11.650167304297366
313.143335225,-26724.0,-1.9273784074042328,106146.0,7.655422408035089,-161570.0,-11.652691561304517
313.1443734,,,,,,
313.14528835,-26476.0,-1.909492243467837,106249.0,7.662850935798995,-161117.0,-11.620020463469086
313.1453707,,,,,,
313.147241475,-26517.0,-1.9124492302476443,106249.0,7.662850935798995,-160543.0,-11.57862264855178
313.1491946,-26501.0,-1.911295284187232,106319.0,7.667899449813299,-160862.0,-11.601629448131256
313.151147725,-26531.0,-1.9134589330505047,106397.0,7.673524936857811,-160797.0,-11.596941542260833
313.1521859,,,,,,
313.15310085,-26481.0,-1.909852851611716,106354.0,7.670423706820452,-160491.0,-11.57487232385544
313.1531832,,,,,,
313.155053975,-26282.0,-1.895500647485333,106491.0,7.680304369962736,-160522.0,-11.577108094347489
313.156,,,,,,
313.1570071,-26143.0,-1.8854757410854983,106564.0,7.68556924886337,-160470.0,-11.573357769651148
313.158960225,-26239.0,-1.8923994174479744,106551.0,7.684631667689283,-160552.0,-11.579271743210766
313.1599984,,,,,,
313.16091335,-26148.0,-1.8858363492293773,106608.0,7.688742600529504,-160449.0,-11.571843215446856
313.1609957,,,,,,
313.162866475,-26138.0,-1.88511513294162,106613.0,7.689103208673383,-160592.0,-11.582156608361794
313.1648196,-26093.0,-1.881869659646709,106734.0,7.697829925755254,-160416.0,-11.569463201697255
313.166772725,-26056.0,-1.8792011593820048,106784.0,7.701436007194045,-160599.0,-11.582661459763225
313.1678109,,,,,,
313.16872585,-26136.0,-1.884970889684068,106682.0,7.694079601058913,-160591.0,-11.582084486733017
313.1688082,,,,,,
313.170678975,-26247.0,-1.892976390478181,106809.0,7.7032390479134385,-160655.0,-11.586700270974667
313.1726321,-26227.0,-1.8915339579026649,106774.0,7.700714790906287,-160733.0,-11.59232575801918
313.174585225,-26191.0,-1.8889375792667364,106716.0,7.69653173643729,-160425.0,-11.570112296356234
313.1756234,,,,,,
313.176,,,,,,
313.17653835,-26042.0,-1.878191456579144,106871.0,7.7077105888975375,-160874.0,-11.602494907676569
313.1766207,,,,,,
313.178491475,-25856.0,-1.8647768336268469,106949.0,7.71333607594205,-160586.0,-11.58172387858914
313.1804446,-25801.0,-1.8608101440441784,107051.0,7.72069248207718,-160731.0,-11.592181514761627
313.182397725,-25753.0,-1.85734830586294,106992.0,7.716437305979407,-160741.0,-11.592902731049389
313.1834359,,,,,,
313.18435085,-25674.0,-1.8516506971896527,107051.0,7.72069248207718,-160635.0,-11.585257838399151
313.1844332,,,,,,
313.186303975,-25722.0,-1.8551125353708904,107009.0,7.717663373668596,-160471.0,-11.573429891279927
313.1882571,-25860.0,-1.8650653201419496,106932.0,7.712110008252861,-160387.0,-11.567371674462755
313.190210225,-25846.0,-1.8640556173390888,107037.0,7.719682779274319,-160277.0,-11.55943829529742
313.1912484,,,,,,
313.19216335,-25773.0,-1.858790738438456,107062.0,7.721485819993713,-160158.0,-11.5508558214731
313.1922457,,,,,,
313.194116475,-25724.0,-1.8552567786284424,107149.0,7.727760401697206,-160317.0,-11.562323160448454
313.196,,,,,,
313.1960696,-25817.0,-1.8619640901045909,106996.0,7.71672579249451,-160318.0,-11.562395282077226
313.198022725,-25791.0,-1.8600889277564203,107083.0,7.723000374198005,-160488.0,-11.574655958969114
313.1990609,,,,,,
313.19997585,-25782.0,-1.8594398330974384,107032.0,7.719322171130439,-160356.0,-11.565135903970706
